LoyaltyID,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Age,Married,Number of Dependents,Satisfaction Score,CLTV,Churn Category,Churn Reason,Zip Code,Population
431020,1397-XKKWR,No,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.3,264.8,No,47,No,0,4,3463,,,95112,52334
690152,3945-GFWQL,No,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,480.6,Yes,33,No,1,3,4162,Price,Extra data charges,95113,561
142434,8097-OMULG,No,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),76.75,4541.9,No,63,Yes,2,4,5918,,,95116,51706
693146,6013-BHCAW,No,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.0,4976.15,No,27,Yes,3,4,4151,,,95117,29914
637109,0401-WDBXM,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,No,22,Yes,3,3,4331,,,95118,31926
415341,3387-PLKUI,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,251.25,No,27,Yes,1,5,2333,,,95119,10155
332755,6096-EGVTU,No,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.9,1595.5,No,50,Yes,1,4,5038,,,95120,37090
592815,3797-VTIDR,No,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,23.45,Yes,55,Yes,0,2,4517,Price,Price too high,95121,37127
181728,5081-NWSUP,No,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,No,54,No,0,3,4883,,,95122,59841
800500,2580-ATZSQ,No,Yes,Yes,65,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),61.35,3874.1,No,55,Yes,2,3,6354,,,95123,59632
735043,8085-MSNLK,No,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.95,6891.4,No,21,Yes,0,3,6193,,,95124,45257
764302,9691-HKOVS,No,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.15,4916.95,No,20,Yes,0,3,4712,,,95125,46185
402684,9881-VCZEP,No,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.1,1373.0,No,29,Yes,0,3,5701,,,95126,27023
678544,9526-BIHHD,No,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,29.7,Yes,30,No,0,1,3383,Dissatisfaction,Product dissatisfaction,95127,60620
119460,8757-TFHHJ,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,55,No,0,3,2978,,,95128,32804
149846,4523-WXCEF,No,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,6039.9,Yes,21,Yes,0,2,4160,Dissatisfaction,Service dissatisfaction,95129,37570
128360,1468-DEFNC,Yes,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.4,1548.65,No,69,Yes,1,3,4772,,,95130,13481
434098,5119-KEPFY,No,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,No,50,Yes,0,5,3057,,,95131,26389
140963,8364-TRMMK,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,Yes,51,No,0,1,2876,Dissatisfaction,Lack of self-service on Website,95132,40568
652875,0916-KNFAJ,No,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,No,37,Yes,0,4,5117,,,95133,26032
772421,8319-QBEHW,No,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,No,32,No,3,4,2715,,,95134,9657
584721,3063-QFSZL,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,Yes,37,No,0,1,2294,Competitor,Competitor had better devices,95135,15798
549258,8775-LHDJH,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,90.6,Yes,77,Yes,0,2,2905,Other,Don't know,95136,36944
484446,9625-QNLUX,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,No,51,Yes,2,4,4751,,,95138,14792
161045,3097-NQYSN,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,73,Yes,0,1,5204,Competitor,Competitor had better devices,95139,7023
639116,4024-CSNBY,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.25,6849.75,No,39,Yes,0,4,6295,,,95140,38
811140,7110-BDTWG,No,Yes,No,71,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.05,3263.6,No,59,Yes,0,4,6302,,,95148,44103
745843,7493-GVFIO,No,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1252.85,No,56,No,0,3,4565,,,95202,7071
216070,0690-SRQID,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,67.55,No,20,No,0,3,4925,,,95203,16357
867174,9605-WGJVW,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,No,69,No,0,5,2422,,,95204,30476
244544,9114-DPSIA,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.0,5750.0,No,22,Yes,3,3,4237,,,95205,34138
566865,4700-UBQMV,No,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,No,42,Yes,3,4,3503,,,95206,49657
952672,7711-GQBZC,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1810.55,No,42,Yes,1,4,5187,,,95207,49965
688168,3565-UNOCC,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,Yes,65,Yes,0,1,3179,Competitor,Competitor offered higher download speeds,95209,30814
551123,4627-MIHJH,Yes,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,No,72,No,0,3,4948,,,95210,40611
456275,9795-NREXC,No,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,No,41,Yes,0,4,5472,,,95212,6951
837914,8573-CGOCC,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,294.9,No,48,No,0,5,5433,,,95215,23789
615690,7356-AYNJP,No,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9,97.5,No,33,No,0,4,5685,,,95219,19109
640648,9249-FXSCK,No,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.25,5916.45,Yes,20,No,0,1,4861,Competitor,Competitor offered more data,95220,6317
906559,5493-SDRDQ,No,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.1,113.35,Yes,19,No,0,1,4235,Competitor,Competitor made better offer,95222,4264
398535,6286-SUUWT,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,19.95,No,44,No,0,4,5916,,,95223,5159
786789,4819-HJPIW,No,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,476.8,No,32,No,0,3,2675,,,95224,115
722896,8654-DHAOW,No,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.15,101.65,No,47,No,0,5,3527,,,95225,27
419927,5438-QMDDL,No,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,No,20,Yes,0,3,3652,,,95226,75
766775,9812-GHVRI,No,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,No,50,No,0,4,4294,,,95227,722
339320,5553-AOINX,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,No,67,Yes,1,4,4892,,,95228,2633
403456,1228-ZLNBX,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,1570.7,No,25,No,0,3,2847,,,95230,596
279250,4226-KKDON,No,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.65,520.95,No,41,No,0,4,3804,,,95231,5094
653205,3831-YCPUO,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,No,38,Yes,1,3,6419,,,95232,21
882025,7445-WMRBW,No,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.85,3581.4,No,49,No,0,4,4740,,,95233,335
773528,3308-DGHKL,No,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.3,1447.9,No,54,No,0,5,5028,,,95236,3148
717232,9924-JPRMC,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.2,8547.15,No,60,No,0,3,4886,,,95237,3205
348994,0080-EMYVY,No,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,No,64,No,0,3,4298,,,95240,45755
348651,6218-KNUBD,No,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.45,357.6,No,58,No,0,4,2393,,,95242,22073
273070,7337-CINUD,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,No,48,Yes,3,4,5206,,,95245,2718
987535,7609-NRNCA,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,280.85,No,21,No,0,3,4947,,,95246,1692
974525,0623-EJQEG,No,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,No,50,No,0,3,5774,,,95247,4353
921036,7153-CHRBV,No,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.3,3274.35,No,54,Yes,1,3,6287,,,95249,3930
561092,0871-URUWO,No,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,Yes,36,Yes,0,1,2003,Competitor,Competitor had better devices,95251,460
923406,9190-MFJLN,Yes,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,Yes,65,No,0,1,2851,Competitor,Competitor had better devices,95251,460
177993,6198-PNNSZ,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,No,54,Yes,0,4,5648,,,95252,11266
509965,3317-VLGQT,No,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,No,50,Yes,0,4,3157,,,95254,304
646175,4132-POCZS,No,Yes,No,52,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,No,47,Yes,0,3,6371,,,95255,2198
602222,5614-DNZCE,No,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,No,56,No,0,4,5040,,,95257,435
979581,1095-JUDTC,Yes,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,Yes,78,No,0,2,5214,Competitor,Competitor offered higher download speeds,95258,4176
617862,3896-RCYYE,No,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,No,61,No,0,5,5990,,,95301,27808
525058,9638-JIQYA,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,No,22,No,0,3,4033,,,95303,809
511988,3258-SANFR,Yes,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,No,69,No,0,3,4270,,,95305,167
392895,3726-TBHQT,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,No,25,Yes,1,4,5600,,,95306,986
816868,3190-ITQXP,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,890.35,No,42,Yes,1,3,3879,,,95307,32881
720850,0870-VEMYL,No,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes,34,No,0,1,5435,Competitor,Competitor offered higher download speeds,95310,2144
408678,4833-QTJNO,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,No,66,Yes,0,3,5261,,,95311,2271
412147,3039-MJSLN,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,No,36,No,3,3,3594,,,95312,55
561588,0178-CIIKR,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.0,No,60,No,0,3,5949,,,95313,1508
940502,5385-SUIRI,Yes,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,Yes,69,Yes,0,1,5648,Competitor,Competitor offered higher download speeds,95315,10159
781300,3982-XWFZQ,No,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,Yes,30,Yes,0,2,4873,Competitor,Competitor offered more data,95316,5513
716812,5774-QPLTF,No,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,No,40,Yes,2,5,6391,,,95317,808
703337,2322-VCZHZ,Yes,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,No,70,Yes,0,3,4999,,,95318,579
726579,5010-IPEAQ,No,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,No,29,Yes,2,3,5261,,,95320,11474
490265,4009-ALQFH,No,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,Yes,35,No,0,3,5932,Competitor,Competitor offered more data,95321,3680
707883,6383-ZTSIW,Yes,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,No,77,Yes,0,3,4599,,,95322,7872
485845,8990-YOZLV,No,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,No,46,No,0,3,5059,,,95323,1055
156879,3069-SSVSN,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,No,50,No,0,3,4467,,,95324,7177
651469,5222-IMUKT,No,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,No,40,No,0,4,2716,,,95325,128
776466,3627-FCRDW,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,Yes,49,No,0,3,2236,Competitor,Competitor offered more data,95326,6822
127484,7562-GSUHK,No,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,Yes,40,No,0,1,5497,Competitor,Competitor made better offer,95327,9559
312250,6685-XSHHU,No,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.95,1270.55,No,45,Yes,2,5,4425,,,95328,2130
157622,8901-UPRHR,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,No,40,Yes,1,4,6130,,,95329,1749
829657,4903-UYAVB,No,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,126.05,Yes,53,Yes,0,1,3864,Competitor,Competitor made better offer,95330,10834
552759,0118-JPNOY,Yes,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,No,71,No,0,3,5700,,,95333,3256
513567,6776-TLWOI,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,64.55,Yes,29,No,0,1,2158,Price,Price too high,95334,12672
519247,3845-FXCYS,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.65,31.2,No,55,No,0,5,4841,,,95335,683
488276,5857-XRECV,No,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,No,44,No,3,3,4486,,,95336,36738
382734,0725-CXOTM,No,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,No,29,No,0,3,4844,,,95337,19867
334868,4343-EJVQB,No,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,No,48,No,0,4,2463,,,95338,10226
162308,9000-PLFUZ,Yes,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,No,70,Yes,0,3,4277,,,95340,59289
749179,3427-GGZZI,No,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,No,30,Yes,0,5,3624,,,95345,433
245177,7779-ORAEL,Yes,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,No,77,Yes,0,3,5837,,,95346,1278
332711,0644-OQMDK,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,No,69,No,0,4,4510,,,95348,23100
537786,4077-CROMM,No,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,Yes,51,Yes,0,1,5000,Dissatisfaction,Product dissatisfaction,95350,52872
320006,3154-CFSZG,No,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,No,57,Yes,1,4,3291,,,95351,47536
831376,2868-MZAGQ,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,Yes,49,No,0,1,5533,Dissatisfaction,Service dissatisfaction,95354,27135
244398,4847-QNOKA,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,Yes,30,No,0,2,2632,Dissatisfaction,Lack of self-service on Website,95355,47613
353250,2220-IAHLS,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,No,49,No,0,3,5566,,,95356,26055
462459,1658-XUHBX,Yes,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,No,75,Yes,1,3,6492,,,95357,13343
631379,6379-RXJRQ,No,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,Yes,42,Yes,0,2,2457,Dissatisfaction,Network reliability,95358,30668
787001,2378-HTWFW,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,No,78,No,0,3,5527,,,95360,8504
396264,8650-RHRKE,No,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,Yes,27,No,0,3,4207,Dissatisfaction,Limited range of services,95361,25384
747823,4377-VDHYI,No,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,No,29,Yes,3,3,2722,,,95363,15536
107466,0475-RIJEP,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,Yes,47,No,0,1,5107,Price,Lack of affordable download/upload speed,95364,235
649889,1260-TTRXI,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,Yes,64,No,0,2,5834,Price,Long distance charges,95365,4150
575137,3719-TDVQB,Yes,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,No,68,Yes,0,4,5548,,,95366,12646
966802,6328-ZPBGN,Yes,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,Yes,67,No,0,2,4074,Price,Extra data charges,95367,16525
557617,0201-MIBOL,Yes,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,No,68,No,0,3,4861,,,95368,12466
154807,4937-QPZPO,No,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,No,62,Yes,3,5,5641,,,95369,1158
267930,2925-VDZHY,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,No,64,Yes,2,4,4641,,,95370,25340
612019,6981-TDRFT,No,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,No,25,Yes,1,5,3423,,,95372,1519
399214,3413-CSSTH,No,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,No,40,No,0,4,5590,,,95374,1960
602987,8033-VCZGH,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,No,27,Yes,0,3,4363,,,95376,69801
418234,4789-KWMXN,No,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,Yes,42,Yes,0,1,3344,Price,Price too high,95379,3979
257521,0224-NIJLP,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,No,30,Yes,3,4,3899,,,95380,40545
976695,7542-CYDDM,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5,No,61,No,0,3,4204,,,95382,24708
201891,4718-WXBGI,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,No,21,Yes,1,4,4403,,,95383,4848
738567,2867-UIMSS,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,Yes,24,No,0,1,2734,Dissatisfaction,Product dissatisfaction,95385,274
567340,8495-PRWFH,Yes,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,No,66,No,0,4,5831,,,95386,8308
684712,0439-IFYUN,Yes,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,No,78,No,0,4,3896,,,92027,48690
676631,5716-LIBJC,No,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,No,29,No,2,3,2810,,,95388,11463
992854,2868-LLSKM,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,No,50,Yes,2,4,5958,,,92027,48690
821548,8111-RKSPX,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes,20,No,0,2,5668,Dissatisfaction,Service dissatisfaction,95401,36125
279693,2988-QRAJY,No,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,No,27,No,0,3,5798,,,95403,40270
165759,1585-MQSSU,No,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,Yes,36,No,0,1,5659,Dissatisfaction,Lack of self-service on Website,95404,35057
329513,0071-NDAFP,No,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,No,31,Yes,3,3,5230,,,95405,22250
